document id;document_name;id_x;annotation;context;start_offset;end_offset;annotator_id;annotator_name;tag_name;color;annotation_id;
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;TANCHANACO;"_15688§§§
***TANCHANACO***, Pueblo pequeño de la";16846;16856;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/Lemma;;#90008D;CATMA_8FC6403E-5ADD-47B4-9961-133F393CD83F
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Popayán;"baxa a la Provincia de ***Popayán***. 

§§§id";4602;4609;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_B217A297-D04C-43CA-8486-8A8F01C63839
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Popayán;"que baxa de la de ***Popayán***. 

§§§id";18393;18400;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_99EC2E32-697D-462A-971A-A46D52596539
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Popayán;"y dista 50 leguas de ***Popayán***.
$$$

§";14126;14133;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_8F4140C6-6338-43F3-9871-25817B27FB32
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Popayán;". 
Cartago. 
Pasto. 
***Popayán***. 
Toro. 
Rondanillo.";12971;12978;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_7F60D363-35BF-449B-AC33-5126DC6EB9FB
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Popayán;del camino que va a ***Popayán***, 8 leguas de la;6652;6659;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_5C13BFC0-A3E7-446F-8BFE-12545903BF54
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Popayán;, natural y vecino de ***Popayán***, por medio de Compañías;11805;11812;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_BEC86B2F-F367-4103-B9BC-3669614A7EED
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Popayán;"leguas casi al S de ***Popayán***. 

§§§id";8173;8180;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_A271B8FF-40D1-417B-959E-631AF4086DE4
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;rio Jeneyro;la Provincia y Capitanía del ***rio Jeneyro*** en el Brasil, situado;3070;3081;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_590869A1-F500-40E5-8E33-768E1BD4F20B
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Quilichao;". 
Mercaderes. 
Patia. 
***Quilichao***. 
Llano grande. 
Tuloa";13259;13268;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_9F34BC99-26CC-4D86-809D-795997FD7B9E
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Guayana;"Provincia y Gobierno de la ***Guayana***.

§§§id";3895;3902;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_9FE6AE96-77CC-48EF-8B6B-51ED7ECECA9A
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Guayana;Provincia y Gobierno de la ***Guayana***, entra en el Meta;3206;3213;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_C84603D8-4020-477E-9A4F-DFFB5F5CF4F3
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Nueva Inglaterra;una de las de la ***Nueva Inglaterra***, esta entre el cabo;5694;5710;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_7228EBAB-A4AA-4B00-A864-1DFEDC612AC7
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;CACAO ;"_18472§§§
***CACAO ***(''Theobroma Cacao";19289;19295;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/Lemma;;#90008D;CATMA_E7FBDD23-D3A0-4D8A-A3F1-D0B07533E811
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Ricardo Hawkins;"Candish, Ingles 1587. 1592. 
***Ricardo Hawkins***, Ingles 1593. 
Simón";10358;10373;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/NonGeoEntity/Person;;#00EFFD;CATMA_D30EF3B9-1970-4AAA-A760-A37CDECA0BD7
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Gutierre Caravallo;"de Alcozava, Español 1535. 
***Gutierre Caravallo***, Portugués 1540. 
Ruiz";10137;10155;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/NonGeoEntity/Person;;#00EFFD;CATMA_5288E409-0448-4102-871B-F93BAE658726
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Marañan ;"la Provincia y Capitanía de ***Marañan ***en el Brasil.

§";1682;1690;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_A09450E5-578D-43F1-B0F4-3623223EDB39
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Pupiales;"Insá. 
###***Pupiales***. 
Carlosama. 
Guaitara ó";13135;13143;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_C141F77A-604F-44CC-9832-92E3C67BC7DC
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Cartago;". 
Cali. 
Caloto. 
***Cartago***. 
Pasto. 
Popayán.";12951;12958;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_24D735CD-73B6-4B59-8F87-1D43B158191F
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;HIPIALES;"_07226§§§
***HIPIALES***, Pueblo de la Provincia";4437;4445;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/Lemma;;#90008D;CATMA_7DB75F5B-1C8A-4574-941F-C8E4795CA624
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Meta ;Guayana, entra en el ***Meta ***y pierde su nombre.;3227;3232;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Landmark;;#C0BF96;CATMA_EA43657F-09C5-466F-9900-774C2EA6A3B8
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Bojoleo;"Aguas Blancas. 
Botijas. 
***Bojoleo***. 
Cauca. 
El Cofre";13724;13731;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Landmark;;#C0BF96;CATMA_E3B68E50-1E5B-4C8C-A7D4-6083CCB7D569
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Anserma nueva;"Almaguer. 
Anserma vieja.
 ***Anserma nueva***. 
Barbacoas. 
Buga.";12895;12908;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_1355A81F-BD98-4B21-8BB5-95ADB7CA0DAA
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Guayaquil;Troncoso en la Provincia de ***Guayaquil***: tercero el de Matina;20742;20751;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_C9A253BC-36CF-43C5-B8F9-7480E68DC8A9
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;CURA;"_05052§§§
***CURA***, Villa de la Provincia";1472;1476;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/Lemma;;#90008D;CATMA_960BA30F-316B-417F-83E4-60469A661E87
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Puerto de la Hambre;y le quedó por nombre ***Puerto de la Hambre***. Los Ingleses y todas;9612;9631;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_D627280C-90D6-404F-9CF3-C59B128B8AF7
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Mestitlán;".
Yagualica.
Acatico.
***Mestitlán***.
##Nochistlan.";1162;1171;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_0C90EEE4-E638-466B-8489-F7DEAAA93F7F
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Walkerton;15 millas al NE de ***Walkerton***, 2 al SE #;7010;7019;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_8E299310-ECCA-4F21-B2FA-953D32EDA4D3
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Guachicon;". 
Ejido. 
Esmita. 
***Guachicon***. 
Yervas buenas. 
S";13775;13784;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Landmark;;#C0BF96;CATMA_3B63158C-10F2-4758-9BAE-F62338153AF4
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Nexapa ;"de la Alcaldía mayor de ***Nexapa ***en 

@@@Alcedo_vol";6080;6087;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_EB6320C6-4031-4651-9648-BD9B376CD90E
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Cauca;". 
Botijas. 
Bojoleo. 
***Cauca***. 
El Cofre. 
Ejido";13735;13740;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Landmark;;#C0BF96;CATMA_AFC35F6A-1F5F-4CEE-9814-E919849E9A01
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Bois ;Isabel y la Isla de ***Bois ***o de la Madera.;5762;5767;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Landmark;;#C0BF96;CATMA_12AFE582-E803-4902-8DBA-C775C0CB6DF9
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Apulco;"#Nochistlan. 
Toyagua.
***Apulco***.
Tenalucan.
Quaquala.";1200;1206;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_3BE2C07D-27A3-43BB-95CE-09CFB793B598
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;CURAHUARA ;"_05057§§§
***CURAHUARA ***de Carangas, Pueblo de";2337;2347;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/Lemma;;#90008D;CATMA_D501667F-1285-49C9-AA71-B15EA99D16AE
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;La Poblazón;"del Rey. 
Quindio. 
***La Poblazón***. 
RIOS. 
Aguas Blancas";13673;13684;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Landmark;;#C0BF96;CATMA_BF99ACCF-18D7-4FF0-9377-7135F82D425E
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;TANGA;"_15695§§§
***TANGA***, Pueblo de la Provincia";18276;18281;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/Lemma;;#90008D;CATMA_78E66825-C92E-4088-BFB7-40CC16B83459
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Quiebralomo;". 
Ipiales. 
Supia. 
***Quiebralomo***. 
Pastas. 
Insá.";13099;13110;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_AB1D689C-026F-4E5D-91D0-A3013DBC346E
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Machala ;el segundo es el de ***Machala ***y Troncoso en la Provincia;20704;20712;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_15AEB420-2F58-427F-8F6D-524871872AE0
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Cherakees;"y entra en el de ***Cherakees***. 

§§§id";16162;16171;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Landmark;;#C0BF96;CATMA_4A2C6F26-D02F-4AA6-B088-F7D2FF193EC1
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Cherakees;"§§
HOGOHEGEE, µµµvéase ***Cherakees***µµµ. 

§§§id";7905;7914;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/NonGeoEntity/Human Group;;#00B0A2;CATMA_0097855B-3003-45CB-9371-6D96EE4163F9
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Pames ;hay una ranchería de Indios ***Pames ***que serán 80, y;17243;17249;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/NonGeoEntity/Human Group;;#00B0A2;CATMA_E4105C7E-35FC-4978-A8C7-93FDDC6DDD3D
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Yanaconas;". 
Paniquitá. 
Timbio. 
***Yanaconas***. 
Puelenge. 
Guanvia.";13512;13521;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_709DA87B-8255-49E5-824A-C4956C29465C
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Cucunuco;". 
##MONTES. 
***Cucunuco***. 
Purasé. 
Santa Bárbara";13595;13603;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Landmark;;#C0BF96;CATMA_38BC9FB2-99DA-4F83-B9B7-724E9CABEEA1
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Cucunuco;"ó alto del Rey. 
***Cucunuco***. 
Julumito. 
Paniquitá.";13465;13473;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_2FB98CAA-84A3-412F-8163-6ED426D0C2DF
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;MAGALLANES ;"_09344§§§
***MAGALLANES ***Estrecho de) Canal ó";8517;8528;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/Lemma;;#90008D;CATMA_6651A6FB-C31D-4843-8366-8D2BA59DED20
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Valladolid ;Arantzan y Alcaldía mayor de ***Valladolid ***en la Provincia y Obispado;15048;15059;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_8449ECDC-4C72-4BF7-B3E2-A8604AD3BEC1
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Cruz de Almaguer;"gordas. 
DE INDIOS. 
***Cruz de Almaguer***. 
Purasé. 
Pulindara y";13378;13394;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_F123CF8A-8CBC-404C-8EEA-69C0000D1C40
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Sur;Buenaventura en la mar del ***Sur***, que pertenece á la;14037;14040;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Landmark;;#C0BF96;CATMA_1C2A92DC-6426-4F7E-8E8A-3F5550A833E4
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Sur;mares del Norte y del ***Sur***, formado por la extremidad;8615;8618;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Landmark;;#C0BF96;CATMA_7C1A7F98-D499-4E07-A60B-A4727FF61375
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Raninco;de la boca del de ***Raninco***: á sus orillas tienen;2173;2180;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Landmark;;#C0BF96;CATMA_D47F12A7-229A-4DC9-9F47-7B1435C99301
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Mayo;". 
S. Jorge. 
***Mayo***. 
Malvasá. 
##";13817;13821;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Landmark;;#C0BF96;CATMA_2BCF3A2F-B744-487A-BF9C-F0AF9794B4F7
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Guanta ;la Provincia y Corregimiento de ***Guanta ***en el Perú, distante;5853;5860;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_ADF02901-982F-4AAA-969A-862B6C79D87B
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Paso ;anexo del Curato del de ***Paso ***por haberse quemado, la;6720;6725;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_F35F7B90-A97B-4675-A6AC-106B3B2C8590
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Guadalaxara;y Obispado ##de ***Guadalaxara***: es una de las;563;574;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_A0CCF7E3-683D-466F-85A9-DEE720701B6B
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Guadalaxara;13 leguas al NE de ***Guadalaxara***, en 268 gr.;1016;1027;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Settlement;;#31D800;CATMA_B82B345A-10D6-44A7-9F40-92FE63CEC806
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;CURAHUARI;"_05059§§§
***CURAHUARI***, Provincia antigua del Perú";2626;2635;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/Lemma;;#90008D;CATMA_54380031-DF63-43B4-B8ED-142B6A0AF66F
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;TANCARA;"_15687§§§
***TANCARA***, Pueblo de la Provincia";16718;16725;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/Lemma;;#90008D;CATMA_6607CFC3-3DD1-4799-82A8-878497C3CDC3
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;CURAMPA;"_05064§§§
***CURAMPA***, Pueblo antiguo de la";3271;3278;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/Lemma;;#90008D;CATMA_F583B0EB-2B77-4B80-A7AB-33C234CC70D4
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Guastecos;familias de Indios Mexicanos y ***Guastecos***, y algunas de Españoles;16445;16454;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/NonGeoEntity/Human Group;;#00B0A2;CATMA_E2CD309C-12F0-484F-834F-33B4CE87F77D
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Maire ;se descubriera el Estrecho de ***Maire ***más corto y menos peligroso;9730;9736;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Landmark;;#C0BF96;CATMA_07AF4019-C6B5-47E3-A936-69AF50EA5C5C
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Continent;Costa de la Provincia de ***Continent***, una de las de;5666;5675;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_69B642BE-9CCF-48CB-B383-2AF573E027FE
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Atacama ;la Provincia y Corregimiento de ***Atacama ***y Arzobispado de Charcas en;5208;5216;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_48364BAB-BCF5-41D5-81ED-2276867AB49D
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Perú;Corregimiento de Caxatambo en el ***Perú***, anexo al Curato del;17695;17699;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_4369D10C-B017-489C-B33C-849F959BA039
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Perú;Provincia da Chinchasuyu en el ***Perú***: el Príncipe Yahuar-Huacac,;3332;3336;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_CC1C521A-5BB6-4906-A0E0-E72B369867AD
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Perú;CURAHUARI, Provincia antigua del ***Perú***, al N del Cuzco;2659;2663;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_5E0EF966-D27E-4120-99E3-5B838690F5FD
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Perú;de Buenos Ayres en el ***Perú***, está cerca de la;17815;17819;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_479510F5-6542-48C9-B62D-0C35E3C9FC01
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Perú;Corregimiento de Guanta en el ***Perú***, distante 14 leguas de;5866;5870;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_E96E71F4-07E4-4199-9502-CD8EC5B164E9
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Perú;Corregimiento de Guailas en el ***Perú***, anexo al Curato del;15499;15503;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_01A1C829-6E1E-44DD-BF19-223756AA2E00
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Perú;Corregimiento de Caxatambo en el ***Perú***, anexo al Curato de;2972;2976;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_1AD2DA22-2F56-4531-A731-4E96D3D5E17C
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Perú;de Castro Virreyna en el ***Perú***, anexo al Curato del;16791;16795;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_9CB2ECDD-25AF-4F11-ABFC-EB6BF2BCFC17
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Perú;Corregimiento de Abancay en el ***Perú***, distante 23 leguas de;2836;2840;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_38354FEC-441F-4367-8444-7D5E984B6A14
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Perú;"Corregimiento de Arica en el ***Perú***. 

§§§id";17603;17607;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_0FF2D073-3B04-4F33-9778-2B0EA877ABA2
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;CAIMAN ;"_18476§§§
***CAIMAN ***(''Lacerta Caudiverbera";22684;22691;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/Lemma;;#90008D;CATMA_509FF979-4B15-46F2-8945-8D76FC873423
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;HOGOHEGEE;"_07243§§§
***HOGOHEGEE***, µµµvéase Cherakeesµµµ. 

§";7885;7894;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/Lemma;;#90008D;CATMA_F88349CC-81B0-4C4E-9C71-A53EEB2DE3BE
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Nueva Francia;de Indios salvages de la ***Nueva Francia*** o Canada, es grande;7137;7150;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_B3A4B4AE-B562-4B72-B86F-EF656E1EF17A
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Chile ;", Rio del Reyno de ***Chile ***en el dis

@@";3950;3956;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Landmark;;#C0BF96;CATMA_591B789E-7B50-4CF2-880D-B578794B1464
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Caxatambo ;la Provincia y Corregimiento de ***Caxatambo ***en el Perú, anexo;17679;17689;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_BFBCD097-09F9-4E72-AAED-0AFB07B980E4
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Caxatambo ;#Provincia y Corregimiento de ***Caxatambo ***en el Perú, anexo;2956;2966;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_77FA95C4-3681-4E4F-B93A-CE74CD333C3E
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Charcas ;", y del Arzobispado de ***Charcas ***en el Perú. 

§";2423;2431;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_7496B38B-6024-4B09-B229-38C439EBC0AB
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Charcas ;de Atacama y Arzobispado de ***Charcas ***en el Perú, anexo;5233;5241;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_FB045EB6-7E4C-43B2-8E8D-13330C127FBD
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Isla de la Laxa;, Rio pequeño de la ***Isla de la Laxa*** en el Reyno de Chile;2070;2085;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Territory;;#2FA700;CATMA_32A8058C-E256-443C-B7CA-65F05BB9264E
D_4C288ED5-3B24-4B29-882D-13A99FC07171;Sample3;22837;Andes;"cadena ó Cordillera de los ***Andes***; hay 


@@@";11518;11523;C_56BF0181-636D-4AB4-9118-028904FEF641;Sample3 Default Annotations;/GeoEntity/Landmark;;#C0BF96;CATMA_1EB93B37-EFEB-4895-A381-2B40B3AC4687
